battery_sn,data_date,q,dischar_sum,soh_bms,soh_v1,cal_soh_v2,is_abnormal,vol_diff,soc_diff,battery_type,soh_fit,health_level,group_size,cal_soh_v2_rank,remaining_km
0PFPBE76A023,20250730,460,55275.0,99.0,,,,,,,,,,,
0PFBBD9CA001,20250814,460,167107.0,98.0,91.83,,,,,,,,,,
0PFBBD9HA002,20250814,460,144853.0,93.0,,,,,,,,,,,
0PFBBD9NA006,20250814,460,260069.8,91.0,84.43,,,,,,,,,,
0PFBBD9SA003,20250814,460,169250.0,98.0,92.79,,,,,,,,,,
0PFBBDA0A040,20250814,460,38800.4,98.0,,,,,,,,,,,
0PFBBDA7A003,20250814,460,293922.7,97.0,89.08,,,,,,,,,,
0PFBBDA8A001,20250814,460,237178.0,98.0,91.57,,,,,,,,,,
0PFBBDACA001,20250814,460,40493.7,98.0,97.55,,,,,,,,,,
0PFBBDACA002,20250814,460,278901.9,90.0,89.81,,,,,,,,,,
0PFBBDACA003,20250814,460,298668.1,96.0,89.31,,,,,,,,,,
0PFBBDAFA011,20250814,460,342837.1,96.0,89.68,,,,,,,,,,
0PFBBDAGA004,20250814,460,258568.1,97.0,90.44,,,,,,,,,,
0PFBBDAHA001,20250814,460,191317.1,98.0,91.02,,,,,,,,,,
0PFBBDAJA014,20250814,460,187490.4,98.0,91.98,,,,,,,,,,
0PFBBDAKA010,20250814,460,338120.4,89.0,89.54,,,,,,,,,,
0PFBBDARA005,20250814,460,250536.8,97.0,,,,,,,,,,,
0PFBBDARA008,20250814,460,298307.7,96.0,,,,,,,,,,,
0PFBBDATA005,20250814,460,242054.9,97.0,,,,,,,,,,,
0PFBBDATA011,20250814,460,32681.1,100.0,97.37,,,,,,,,,,
0PFBBDB1A008,20250814,460,356602.3,95.0,,,,,,,,,,,
0PFBBDB1A019,20250814,460,284350.1,96.0,,,,,,,,,,,
0PFBBDB2A005,20250814,460,240711.6,97.0,90.85,,,,,,,,,,
0PFBBDB2A016,20250814,460,156738.6,98.0,,,,,,,,,,,
0PFBBDB3A004,20250814,460,193586.1,98.0,,,,,,,,,,,
0PFBBDB4A003,20250814,460,224059.5,98.0,90.06,,,,,,,,,,
0PFBBDB4A006,20250814,460,170116.2,98.0,92.96,,,,,,,,,,
0PFBBDB4A010,20250814,460,218852.9,98.0,92.1,,,,,,,,,,
0PFBBDB5A010,20250814,460,170537.0,98.0,153.84,,,,,,,,,,
0PFBBDB5A012,20250814,460,132552.8,98.0,93.14,,,,,,,,,,
0PFBBDB9A003,20250814,460,160878.2,98.0,92.17,,,,,,,,,,
0PFBBDB9A008,20250814,460,53280.1,99.0,,,,,,,,,,,
0PFBBDB9A013,20250814,460,145095.4,93.0,,,,,,,,,,,
0PFBBDBAA015,20250814,460,16107.0,100.0,,,,,,,,,,,
0PFBBDBBA002,20250814,460,361675.7,95.0,88.34,,,,,,,,,,
0PFBBDBCA018,20250814,460,154647.9,98.0,,,,,,,,,,,
0PFBBDBEA026,20250814,460,92173.4,98.0,,,,,,,,,,,
0PFBBDBEA031,20250814,460,218234.4,98.0,,,,,,,,,,,
0PFBBDBEA040,20250814,460,134019.1,98.0,92.68,,,,,,,,,,
0PFBBDBFA001,20250814,460,94150.7,99.0,93.67,,,,,,,,,,
0PFBBDBJA013,20250814,460,242577.2,98.0,90.88,,,,,,,,,,
0PFBBDBXA010,20250814,460,337512.0,95.0,89.37,,,,,,,,,,
0PFBBDC1A033,20250814,460,12635.2,100.0,95.7,,,,,,,,,,
0PFBBDC7A024,20250814,460,185201.7,98.0,90.0,,,,,,,,,,
0PFBBDC7A029,20250814,460,85838.5,98.0,,,,,,,,,,,
0PFBBDCBA011,20250814,460,240652.9,98.0,,,,,,,,,,,
0PFBBDCCA021,20250814,460,238464.4,97.0,90.95,,,,,,,,,,
0PFBBDCGA034,20250814,460,151321.7,98.0,91.52,,,,,,,,,,
0PFBBDCJA008,20250814,460,75574.7,99.0,,,,,,,,,,,
0PFBBDCKA034,20250814,460,83772.9,98.0,,,,,,,,,,,
0PFBBDCMA013,20250814,460,346378.5,95.0,89.03,,,,,,,,,,
0PFBBDCNA002,20250814,460,251199.0,97.0,90.02,,,,,,,,,,
0PFBBDCNA020,20250814,460,277794.5,96.0,,,,,,,,,,,
0PFBBDCNA022,20250814,460,266249.4,97.0,,,,,,,,,,,
0PFBBDCNA025,20250814,460,262033.4,97.0,,,,,,,,,,,
0PFBBDCNA038,20250814,460,243505.1,97.0,,,,,,,,,,,
0PFBBDCVA001,20250814,460,230094.2,97.0,,,,,,,,,,,
0PFBBDCVA010,20250814,460,137208.5,98.0,92.09,,,,,,,,,,
0PFPBDCEA062,20250814,460,293019.0,90.0,92.02,,,,,,,,,,
0PFPBDCEA064,20250814,460,257478.2,91.0,90.71,,,,,,,,,,
0PFPBDCEA069,20250814,460,295536.9,90.0,,,,,,,,,,,
0PFPBDCEA071,20250814,460,271864.1,97.0,90.85,,,,,,,,,,
0PFPBDCEA072,20250814,460,295028.1,91.0,,,,,,,,,,,
0PFPBE13A006,20250814,460,293568.8,96.0,89.22,,,,,,,,,,
0PFPBE19A008,20250814,460,275896.1,97.0,,,,,,,,,,,
0PFPBE2SA004,20250814,460,136919.5,98.0,,,,,,,,,,,
0PFPBE36A012,20250814,460,192604.6,98.0,91.97,,,,,,,,,,
0PFPBE38A026,20250814,460,153171.9,98.0,90.44,,,,,,,,,,
0PFPBE38A034,20250814,460,175845.0,98.0,91.68,,,,,,,,,,
0PFPBE3CA002,20250814,460,147676.6,98.0,92.87,,,,,,,,,,
0PFPBE3CA004,20250814,460,228442.1,97.0,,,,,,,,,,,
0PFPBE3CA005,20250814,460,229080.7,97.0,,,,,,,,,,,
0PFPBE4EA002,20250814,460,225622.4,98.0,,,,,,,,,,,
0PFPBE72A015,20250814,460,59574.0,99.0,96.28,,,,,,,,,,
0PFPBE73A032,20250814,460,62878.7,99.0,,,,,,,,,,,
0PFBBD9CA001,20250810,460,165124.9,98.0,93.5,,,,,,,,,,
0PFBBD9HA002,20250810,460,143623.7,93.0,,,,,,,,,,,
0PFBBD9NA006,20250810,460,258367.5,91.0,89.8,,,,,,,,,,
0PFBBD9SA003,20250810,460,168062.7,98.0,,,,,,,,,,,
0PFBBDA0A040,20250810,460,37196.8,98.0,95.15,,,,,,,,,,
0PFBBDA7A003,20250810,460,293062.2,97.0,90.16,,,,,,,,,,
0PFBBDA8A001,20250810,460,236876.7,98.0,90.06,,,,,,,,,,
0PFBBDACA001,20250810,460,39105.6,98.0,,,,,,,,,,,
0PFBBDACA002,20250810,460,275893.8,90.0,90.53,,,,,,,,,,
0PFBBDACA003,20250810,460,296134.1,96.0,89.73,,,,,,,,,,
0PFBBDAFA011,20250810,460,340140.5,96.0,,,,,,,,,,,
0PFBBDAGA004,20250810,460,256411.4,97.0,,,,,,,,,,,
0PFBBDAHA001,20250810,460,189403.6,98.0,,,,,,,,,,,
0PFBBDAJA014,20250810,460,185194.5,98.0,,,,,,,,,,,
0PFBBDAKA010,20250810,460,335332.3,89.0,88.61,,,,,,,,,,
0PFBBDARA005,20250810,460,248549.5,97.0,88.87,,,,,,,,,,
0PFBBDARA008,20250810,460,298307.7,96.0,,,,,,,,,,,
0PFBBDATA005,20250810,460,238290.0,97.0,90.62,,,,,,,,,,
0PFBBDATA011,20250810,460,31172.3,100.0,,,,,,,,,,,
0PFBBDB1A008,20250810,460,353117.1,95.0,84.89,,,,,,,,,,
0PFBBDB1A019,20250810,460,280588.4,96.0,89.93,,,,,,,,,,
0PFBBDB2A005,20250810,460,237850.3,97.0,89.07,,,,,,,,,,
0PFBBDB2A016,20250810,460,154310.9,98.0,91.41,,,,,,,,,,
0PFBBDB3A004,20250810,460,190813.9,98.0,92.79,,,,,,,,,,
0PFBBDB4A003,20250810,460,221094.8,98.0,91.65,,,,,,,,,,
0PFBBDB4A006,20250810,460,167086.1,98.0,92.6,,,,,,,,,,
0PFBBDB4A010,20250810,460,217532.3,98.0,,,,,,,,,,,
0PFBBDB5A010,20250810,460,169465.4,98.0,,,,,,,,,,,
0PFBBDB5A012,20250810,460,130726.5,98.0,,,,,,,,,,,
0PFBBDB9A003,20250810,460,159434.5,98.0,,,,,,,,,,,
0PFBBDB9A008,20250810,460,53194.3,99.0,96.3,,,,,,,,,,
0PFBBDB9A013,20250810,460,144294.0,93.0,92.52,,,,,,,,,,
0PFBBDBAA015,20250810,460,15123.7,100.0,98.46,,,,,,,,,,
0PFBBDBBA002,20250810,460,360736.3,95.0,,,,,,,,,,,
0PFBBDBCA018,20250810,460,154106.1,98.0,91.63,,,,,,,,,,
0PFBBDBEA026,20250810,460,91344.1,98.0,93.46,,,,,,,,,,
0PFBBDBEA031,20250810,460,216954.7,98.0,89.97,,,,,,,,,,
0PFBBDBEA040,20250810,460,132031.5,98.0,91.93,,,,,,,,,,
0PFBBDBFA001,20250810,460,92503.6,99.0,93.94,,,,,,,,,,
0PFBBDBJA013,20250810,460,240193.2,98.0,,,,,,,,,,,
0PFBBDBXA010,20250810,460,334154.5,95.0,86.1,,,,,,,,,,
0PFBBDC1A033,20250810,460,11492.5,100.0,,,,,,,,,,,
0PFBBDC7A024,20250810,460,182237.7,98.0,90.66,,,,,,,,,,
0PFBBDC7A029,20250810,460,84191.6,98.0,93.33,,,,,,,,,,
0PFBBDCBA011,20250810,460,238000.2,98.0,90.58,,,,,,,,,,
0PFBBDCCA021,20250810,460,235337.8,97.0,90.3,,,,,,,,,,
0PFBBDCGA034,20250810,460,149111.4,98.0,,,,,,,,,,,
0PFBBDCJA008,20250810,460,73080.8,99.0,94.72,,,,,,,,,,
0PFBBDCKA034,20250810,460,83759.4,98.0,95.06,,,,,,,,,,
0PFBBDCMA013,20250810,460,342846.7,95.0,89.19,,,,,,,,,,
0PFBBDCNA002,20250810,460,248291.5,97.0,91.06,,,,,,,,,,
0PFBBDCNA020,20250810,460,277794.5,96.0,,,,,,,,,,,
0PFBBDCNA022,20250810,460,265976.8,97.0,,,,,,,,,,,
0PFBBDCNA025,20250810,460,260191.1,97.0,,,,,,,,,,,
0PFBBDCNA038,20250810,460,240683.2,97.0,,,,,,,,,,,
0PFBBDCVA001,20250810,460,228199.3,98.0,90.8,,,,,,,,,,
0PFBBDCVA010,20250810,460,135152.6,98.0,,,,,,,,,,,
0PFPBDCEA062,20250810,460,289925.4,90.0,,,,,,,,,,,
0PFPBDCEA064,20250810,460,256136.3,91.0,87.71,,,,,,,,,,
0PFPBDCEA069,20250810,460,294847.6,90.0,,,,,,,,,,,
0PFPBDCEA071,20250810,460,269473.8,97.0,89.88,,,,,,,,,,
0PFPBDCEA072,20250810,460,293233.5,91.0,88.77,,,,,,,,,,
0PFPBE13A006,20250810,460,291128.6,96.0,,,,,,,,,,,
0PFPBE19A008,20250810,460,273611.5,97.0,90.9,,,,,,,,,,
0PFPBE2SA004,20250810,460,134928.0,98.0,94.13,,,,,,,,,,
0PFPBE36A012,20250810,460,189527.9,98.0,,,,,,,,,,,
0PFPBE38A026,20250810,460,151953.0,98.0,,,,,,,,,,,
0PFPBE38A034,20250810,460,173011.6,98.0,91.77,,,,,,,,,,
0PFPBE3CA002,20250810,460,145451.3,98.0,,,,,,,,,,,
0PFPBE3CA004,20250810,460,227885.0,98.0,,,,,,,,,,,
0PFPBE3CA005,20250810,460,228499.6,97.0,88.51,,,,,,,,,,
0PFPBE4EA002,20250810,460,223599.4,98.0,,,,,,,,,,,
0PFPBE72A015,20250810,460,58239.2,99.0,95.63,,,,,,,,,,
0PFBBD9CA001,20250724,460,160147.9,98.0,93.03,,,,,,,,,,
0PFBBD9HA002,20250724,460,138557.9,93.0,,,,,,,,,,,
0PFBBD9NA006,20250724,460,252776.2,91.0,85.49,,,,,,,,,,
0PFBBD9SA003,20250724,460,161154.7,98.0,,,,,,,,,,,
0PFBBDA0A040,20250724,460,30190.8,98.0,99.58,,,,,,,,,,
0PFBBDA7A003,20250724,460,286654.1,97.0,91.75,,,,,,,,,,
0PFBBDA8A001,20250724,460,235402.7,98.0,,,,,,,,,,,
0PFBBDACA002,20250724,460,260244.7,91.0,88.47,,,,,,,,,,
0PFBBDACA003,20250724,460,281865.1,97.0,89.08,,,,,,,,,,
0PFBBDAFA011,20250724,460,328229.4,96.0,89.24,,,,,,,,,,
0PFBBDAGA004,20250724,460,252930.5,97.0,90.56,,,,,,,,,,
0PFBBDAHA001,20250724,460,182564.1,98.0,95.79,,,,,,,,,,
0PFBBDAJA014,20250724,460,179732.8,98.0,92.97,,,,,,,,,,
0PFBBDAKA008,20250724,460,125454.3,98.0,,,,,,,,,,,
0PFBBDAKA010,20250724,460,327488.8,90.0,87.79,,,,,,,,,,
0PFBBDARA005,20250724,460,236904.0,97.0,88.13,,,,,,,,,,
0PFBBDARA006,20250724,460,292654.4,96.0,,,,,,,,,,,
0PFBBDATA005,20250724,460,223252.3,98.0,90.61,,,,,,,,,,
0PFBBDATA011,20250724,460,28660.8,100.0,98.64,,,,,,,,,,
0PFBBDB1A008,20250724,460,341313.4,95.0,87.12,,,,,,,,,,
0PFBBDB1A019,20250724,460,269864.7,97.0,91.18,,,,,,,,,,
0PFBBDB2A005,20250724,460,225212.7,98.0,90.88,,,,,,,,,,
0PFBBDB2A016,20250724,460,142526.3,98.0,,,,,,,,,,,
0PFBBDB3A004,20250724,460,183195.7,98.0,93.08,,,,,,,,,,
0PFBBDB4A003,20250724,460,212166.7,98.0,90.53,,,,,,,,,,
0PFBBDB4A006,20250724,460,157851.1,98.0,93.44,,,,,,,,,,
0PFBBDB4A010,20250724,460,210281.1,98.0,92.21,,,,,,,,,,
0PFBBDB4A025,20250724,460,247411.2,97.0,,,,,,,,,,,
0PFBBDB5A010,20250724,460,162600.3,98.0,92.32,,,,,,,,,,
0PFBBDB5A012,20250724,460,124475.9,98.0,93.81,,,,,,,,,,
0PFBBDB9A003,20250724,460,150928.5,98.0,313.19,,,,,,,,,,
0PFBBDB9A008,20250724,460,43060.9,99.0,,,,,,,,,,,
0PFBBDB9A013,20250724,460,139064.5,94.0,93.08,,,,,,,,,,
0PFBBDBAA015,20250724,460,11789.9,100.0,,,,,,,,,,,
0PFBBDBBA002,20250724,460,357156.1,95.0,,,,,,,,,,,
0PFBBDBCA018,20250724,460,150112.4,98.0,,,,,,,,,,,
0PFBBDBEA026,20250724,460,83167.0,98.0,,,,,,,,,,,
0PFBBDBEA031,20250724,460,210526.2,98.0,90.06,,,,,,,,,,
0PFBBDBEA040,20250724,460,125299.5,98.0,93.31,,,,,,,,,,
0PFBBDBFA001,20250724,460,86954.2,99.0,,,,,,,,,,,
0PFBBDBJA013,20250724,460,233385.5,98.0,91.36,,,,,,,,,,
0PFBBDBSA057,20250724,460,109317.8,99.0,,,,,,,,,,,
0PFBBDBXA010,20250724,460,319000.7,96.0,89.03,,,,,,,,,,
0PFBBDC1A033,20250724,460,7088.0,100.0,95.02,,,,,,,,,,
0PFBBDC7A024,20250724,460,174451.1,98.0,91.56,,,,,,,,,,
0PFBBDC7A029,20250724,460,79467.1,99.0,94.02,,,,,,,,,,
0PFBBDCBA011,20250724,460,224991.1,98.0,93.48,,,,,,,,,,
0PFBBDCCA021,20250724,460,220846.3,98.0,90.35,,,,,,,,,,
0PFBBDCGA034,20250724,460,143666.0,98.0,,,,,,,,,,,
0PFBBDCMA013,20250724,460,332237.9,95.0,87.0,,,,,,,,,,
0PFBBDCNA020,20250724,460,271498.9,97.0,88.82,,,,,,,,,,
0PFBBDCNA022,20250724,460,260851.1,97.0,,,,,,,,,,,
0PFBBDCNA025,20250724,460,249159.3,97.0,90.18,,,,,,,,,,
0PFBBDCVA001,20250724,460,217366.7,98.0,90.9,,,,,,,,,,
0PFBBDCVA010,20250724,460,130575.4,98.0,92.69,,,,,,,,,,
0PFPBDCEA062,20250724,460,277839.5,90.0,89.49,,,,,,,,,,
0PFPBDCEA064,20250724,460,255087.3,91.0,,,,,,,,,,,
0PFPBDCEA069,20250724,460,291248.6,90.0,,,,,,,,,,,
0PFPBDCEA071,20250724,460,255801.3,97.0,90.41,,,,,,,,,,
0PFPBDCEA072,20250724,460,279831.9,91.0,89.99,,,,,,,,,,
0PFPBE13A006,20250724,460,284939.7,96.0,,,,,,,,,,,
0PFPBE19A008,20250724,460,261392.4,97.0,89.6,,,,,,,,,,
0PFPBE2SA004,20250724,460,132283.8,98.0,92.09,,,,,,,,,,
0PFPBE31A020,20250724,460,65343.5,99.0,,,,,,,,,,,
0PFPBE36A012,20250724,460,183400.3,98.0,,,,,,,,,,,
0PFPBE38A026,20250724,460,145483.7,98.0,,,,,,,,,,,
0PFPBE38A034,20250724,460,166734.0,98.0,91.24,,,,,,,,,,
0PFPBE3CA004,20250724,460,217209.1,98.0,,,,,,,,,,,
0PFPBE3CA005,20250724,460,217382.7,98.0,94.94,,,,,,,,,,
0PFPBE4EA002,20250724,460,212455.9,98.0,,,,,,,,,,,
0PFPBE72A015,20250724,460,53393.8,99.0,95.83,,,,,,,,,,
0PFPBE73A032,20250724,460,59492.9,99.0,,,,,,,,,,,
0PFPBE76A023,20250724,460,53617.4,99.0,96.14,,,,,,,,,,
0PFBBD9CA001,20250729,460,161619.0,98.0,,,,,,,,,,,
0PFBBD9HA002,20250729,460,140182.1,93.0,,,,,,,,,,,
0PFBBD9NA006,20250729,460,254967.7,91.0,84.81,,,,,,,,,,
0PFBBD9SA003,20250729,460,163456.1,98.0,92.68,,,,,,,,,,
0PFBBDA0A040,20250729,460,33130.7,98.0,,,,,,,,,,,
0PFBBDA7A003,20250729,460,288131.3,97.0,,,,,,,,,,,
0PFBBDA8A001,20250729,460,236014.9,98.0,90.97,,,,,,,,,,
0PFBBDACA001,20250729,460,33973.1,98.0,96.72,,,,,,,,,,
0PFBBDACA002,20250729,460,264908.0,90.0,89.64,,,,,,,,,,
0PFBBDACA003,20250729,460,286627.0,97.0,,,,,,,,,,,
0PFBBDAFA011,20250729,460,333037.6,96.0,89.85,,,,,,,,,,
0PFBBDAGA004,20250729,460,253377.0,97.0,,,,,,,,,,,
0PFBBDAHA001,20250729,460,185900.5,98.0,91.43,,,,,,,,,,
0PFBBDAJA014,20250729,460,182685.3,98.0,91.82,,,,,,,,,,
0PFBBDAKA010,20250729,460,328956.1,90.0,,,,,,,,,,,
0PFBBDARA005,20250729,460,240891.4,97.0,87.28,,,,,,,,,,
0PFBBDARA008,20250729,460,297680.5,96.0,89.98,,,,,,,,,,
0PFBBDATA005,20250729,460,227326.5,98.0,,,,,,,,,,,
0PFBBDATA011,20250729,460,28667.6,100.0,,,,,,,,,,,
0PFBBDB1A008,20250729,460,345978.8,95.0,87.16,,,,,,,,,,
0PFBBDB1A019,20250729,460,273170.1,97.0,90.64,,,,,,,,,,
0PFBBDB2A005,20250729,460,229189.2,97.0,91.1,,,,,,,,,,
0PFBBDB2A016,20250729,460,145231.5,98.0,,,,,,,,,,,
0PFBBDB3A004,20250729,460,185972.3,98.0,93.03,,,,,,,,,,
0PFBBDB4A003,20250729,460,215260.0,98.0,92.12,,,,,,,,,,
0PFBBDB4A006,20250729,460,160425.5,98.0,,,,,,,,,,,
0PFBBDB4A010,20250729,460,212638.0,98.0,,,,,,,,,,,
0PFBBDB5A010,20250729,460,165690.0,98.0,,,,,,,,,,,
0PFBBDB5A012,20250729,460,125564.2,98.0,92.68,,,,,,,,,,
0PFBBDB9A003,20250729,460,153947.1,98.0,92.84,,,,,,,,,,
0PFBBDB9A008,20250729,460,46523.3,99.0,96.82,,,,,,,,,,
0PFBBDB9A013,20250729,460,140702.5,94.0,,,,,,,,,,,
0PFBBDBAA015,20250729,460,12467.4,100.0,,,,,,,,,,,
0PFBBDBBA002,20250729,460,357818.4,95.0,88.17,,,,,,,,,,
0PFBBDBCA018,20250729,460,151051.5,98.0,,,,,,,,,,,
0PFBBDBEA026,20250729,460,86224.0,98.0,92.17,,,,,,,,,,
0PFBBDBEA031,20250729,460,211936.2,98.0,,,,,,,,,,,
0PFBBDBEA040,20250729,460,128169.6,98.0,91.95,,,,,,,,,,
0PFBBDBFA001,20250729,460,88505.6,99.0,95.38,,,,,,,,,,
0PFBBDBJA013,20250729,460,235587.0,98.0,,,,,,,,,,,
0PFBBDBSA057,20250729,460,109317.8,99.0,,,,,,,,,,,
0PFBBDBXA010,20250729,460,322900.3,96.0,89.47,,,,,,,,,,
0PFBBDC1A033,20250729,460,8316.6,100.0,,,,,,,,,,,
0PFBBDC7A024,20250729,460,176395.1,98.0,,,,,,,,,,,
0PFBBDC7A029,20250729,460,81387.6,98.0,,,,,,,,,,,
0PFBBDCBA011,20250729,460,228943.4,98.0,89.57,,,,,,,,,,
0PFBBDCCA021,20250729,460,223547.9,98.0,90.71,,,,,,,,,,
0PFBBDCGA034,20250729,460,145317.8,98.0,91.89,,,,,,,,,,
0PFBBDCMA013,20250729,460,335611.3,95.0,89.05,,,,,,,,,,
0PFBBDCNA020,20250729,460,275440.7,96.0,89.58,,,,,,,,,,
0PFBBDCNA022,20250729,460,262082.1,97.0,,,,,,,,,,,
0PFBBDCNA025,20250729,460,253183.4,97.0,89.69,,,,,,,,,,
0PFBBDCNA038,20250729,460,236460.2,97.0,,,,,,,,,,,
0PFBBDCVA001,20250729,460,220292.8,98.0,,,,,,,,,,,
0PFBBDCVA010,20250729,460,132337.5,98.0,91.5,,,,,,,,,,
0PFPBDCEA062,20250729,460,280158.6,90.0,,,,,,,,,,,
0PFPBDCEA064,20250729,460,255364.5,91.0,,,,,,,,,,,
0PFPBDCEA069,20250729,460,292216.5,90.0,,,,,,,,,,,
0PFPBDCEA071,20250729,460,259142.2,97.0,89.99,,,,,,,,,,
0PFPBDCEA072,20250729,460,284814.6,91.0,90.02,,,,,,,,,,
0PFPBE13A006,20250729,460,285960.6,96.0,89.32,,,,,,,,,,
0PFPBE19A008,20250729,460,264494.9,97.0,,,,,,,,,,,
0PFPBE2SA004,20250729,460,133059.3,98.0,,,,,,,,,,,
0PFPBE31A020,20250729,460,65405.8,99.0,,,,,,,,,,,
0PFPBE36A012,20250729,460,186954.1,98.0,91.79,,,,,,,,,,
0PFPBE38A026,20250729,460,147547.9,98.0,91.65,,,,,,,,,,
0PFPBE38A034,20250729,460,170388.6,98.0,92.31,,,,,,,,,,
0PFPBE3CA004,20250729,460,221492.9,98.0,89.45,,,,,,,,,,
0PFPBE3CA005,20250729,460,221733.0,98.0,,,,,,,,,,,
0PFPBE4EA002,20250729,460,216003.9,98.0,,,,,,,,,,,
0PFPBE72A015,20250729,460,55116.8,99.0,96.44,,,,,,,,,,
0PFPBE73A032,20250729,460,60637.0,99.0,,,,,,,,,,,
0PFPBE76A023,20250729,460,54912.1,99.0,,,,,,,,,,,
0PFBBD9CA001,20250811,460,165309.9,98.0,,,,,,,,,,,
0PFBBD9HA002,20250811,460,144163.4,93.0,,,,,,,,,,,
0PFBBD9NA006,20250811,460,258367.5,91.0,,,,,,,,,,,
0PFBBD9SA003,20250811,460,168472.9,98.0,92.44,,,,,,,,,,
0PFBBDA0A040,20250811,460,37681.0,98.0,96.57,,,,,,,,,,
0PFBBDA7A003,20250811,460,293228.0,97.0,,,,,,,,,,,
0PFBBDA8A001,20250811,460,236922.6,98.0,,,,,,,,,,,
0PFBBDACA001,20250811,460,39310.8,98.0,97.91,,,,,,,,,,
0PFBBDACA002,20250811,460,276489.2,90.0,89.59,,,,,,,,,,
0PFBBDACA003,20250811,460,296572.6,96.0,,,,,,,,,,,
0PFBBDAFA011,20250811,460,340979.6,96.0,89.41,,,,,,,,,,
0PFBBDAGA004,20250811,460,256616.6,97.0,89.56,,,,,,,,,,
0PFBBDAHA001,20250811,460,189838.9,98.0,90.88,,,,,,,,,,
0PFBBDAJA014,20250811,460,185878.0,98.0,102.74,,,,,,,,,,
0PFBBDAKA010,20250811,460,335985.6,89.0,,,,,,,,,,,
0PFBBDARA005,20250811,460,249221.4,97.0,88.85,,,,,,,,,,
0PFBBDARA008,20250811,460,298307.7,96.0,,,,,,,,,,,
0PFBBDATA005,20250811,460,239368.2,97.0,,,,,,,,,,,
0PFBBDATA011,20250811,460,31495.3,100.0,,,,,,,,,,,
0PFBBDB1A008,20250811,460,353963.5,95.0,,,,,,,,,,,
0PFBBDB1A019,20250811,460,280588.4,96.0,90.61,,,,,,,,,,
0PFBBDB2A005,20250811,460,238594.6,97.0,90.47,,,,,,,,,,
0PFBBDB2A016,20250811,460,154577.8,98.0,,,,,,,,,,,
0PFBBDB3A004,20250811,460,191702.0,98.0,90.75,,,,,,,,,,
0PFBBDB4A003,20250811,460,221678.4,98.0,,,,,,,,,,,
0PFBBDB4A006,20250811,460,167978.8,98.0,92.84,,,,,,,,,,
0PFBBDB4A010,20250811,460,218135.7,98.0,91.82,,,,,,,,,,
0PFBBDB5A010,20250811,460,169465.4,98.0,,,,,,,,,,,
0PFBBDB5A012,20250811,460,131084.1,98.0,93.72,,,,,,,,,,
0PFBBDB9A003,20250811,460,160040.0,98.0,91.73,,,,,,,,,,
0PFBBDB9A008,20250811,460,53280.1,99.0,,,,,,,,,,,
0PFBBDB9A013,20250811,460,144634.7,93.0,92.28,,,,,,,,,,
0PFBBDBAA015,20250811,460,15363.6,100.0,98.33,,,,,,,,,,
0PFBBDBBA002,20250811,460,360787.8,95.0,,,,,,,,,,,
0PFBBDBCA018,20250811,460,154368.7,98.0,92.62,,,,,,,,,,
0PFBBDBEA026,20250811,460,91451.5,98.0,,,,,,,,,,,
0PFBBDBEA031,20250811,460,216989.3,98.0,241.9,,,,,,,,,,
0PFBBDBEA040,20250811,460,132031.5,98.0,,,,,,,,,,,
0PFBBDBFA001,20250811,460,92576.1,99.0,93.92,,,,,,,,,,
0PFBBDBJA013,20250811,460,240855.7,98.0,91.21,,,,,,,,,,
0PFBBDBXA010,20250811,460,335151.3,95.0,89.34,,,,,,,,,,
0PFBBDC1A033,20250811,460,11908.9,100.0,98.96,,,,,,,,,,
0PFBBDC7A024,20250811,460,182770.3,98.0,91.17,,,,,,,,,,
0PFBBDC7A029,20250811,460,84596.9,98.0,93.52,,,,,,,,,,
0PFBBDCBA011,20250811,460,238670.3,98.0,91.1,,,,,,,,,,
0PFBBDCCA021,20250811,460,236006.6,97.0,90.08,,,,,,,,,,
0PFBBDCGA034,20250811,460,149987.6,98.0,94.05,,,,,,,,,,
0PFBBDCJA008,20250811,460,73766.2,99.0,94.62,,,,,,,,,,
0PFBBDCKA034,20250811,460,83759.4,98.0,,,,,,,,,,,
0PFBBDCMA013,20250811,460,343690.7,95.0,88.21,,,,,,,,,,
0PFBBDCNA002,20250811,460,249151.0,97.0,90.37,,,,,,,,,,
0PFBBDCNA020,20250811,460,277794.5,96.0,,,,,,,,,,,
0PFBBDCNA022,20250811,460,265976.8,97.0,,,,,,,,,,,
0PFBBDCNA025,20250811,460,260336.9,97.0,,,,,,,,,,,
0PFBBDCNA038,20250811,460,241535.9,97.0,,,,,,,,,,,
0PFBBDCVA001,20250811,460,228925.1,98.0,,,,,,,,,,,
0PFBBDCVA010,20250811,460,135658.5,98.0,,,,,,,,,,,
0PFPBDCEA062,20250811,460,290802.6,90.0,88.01,,,,,,,,,,
0PFPBDCEA064,20250811,460,256235.3,91.0,,,,,,,,,,,
0PFPBDCEA069,20250811,460,295197.5,90.0,88.7,,,,,,,,,,
0PFPBDCEA071,20250811,460,269822.2,97.0,,,,,,,,,,,
0PFPBDCEA072,20250811,460,293682.8,91.0,90.4,,,,,,,,,,
0PFPBE13A006,20250811,460,291744.3,96.0,89.96,,,,,,,,,,
0PFPBE19A008,20250811,460,274307.5,97.0,90.61,,,,,,,,,,
0PFPBE2SA004,20250811,460,135254.7,98.0,91.86,,,,,,,,,,
0PFPBE36A012,20250811,460,190313.7,98.0,,,,,,,,,,,
